access,leisure,name,surface,source,tourism,bench,bus,highway,mapillary,network,network:wikidata,operator,public_transport,ref,shelter,source:ref,source:stop_id,stop_id,survey:date,addr:housenumber,addr:street,amenity,capacity,cuisine,website,brand,brand:wikidata,brand:wikipedia,name:en,name:fr,image,fixme,network:wikipedia,smoking,change_area,description,ice_rink:boards,ice_rink:facility,ice_rink:lights,ice_rink:type,lit,ref:park,seasonal,source:date,supervised,toilets,wheelchair,addr:city,addr:postcode,isced:level,operator:type,phone,takeaway,healthcare,opening_hours,shop,alt_name,internet_access,internet_access:fee,internet_access:ssid,historic,wikidata,wikipedia,ferry,direction,tactile_paving,bin,man_made,tower:type,delivery,drive_through,outdoor_seating,official_name,toilets:access,toilets:wheelchair,operator:wikidata,atm,covered,parking,sidewalk_orientation,old_name,price,layer,contact:facebook,email,indoor_seating,website:menu,check_date,contact:instagram,sport,source:stopid,check_date:lit,check_date:tactile_paving,check_date:bin,check_date:shelter,addr:unit,air_conditioning,operator:wikipedia,school:language,departures_board,healthcare:speciality,level,disused:shop,clothes,second_hand,branch,fee,garden:type,accessible,religion,diet:vegetarian,operator:en,operator:fr,operator:short,dispensing,addr:country,addr:province,website:en,website:fr,fax,denomination,natural,material,construction:railway,light_rail,opening_date,railway,station,indoor,short_name,note,collection_times,brand:zh,int_name,name:zh,contact:twitter,contact:email,bar,source:outdoor_seating,route_ref,emergency,railway:ref,train,name:de,name:it,name:ko,name:pt,name:ru,created_by,stars,payment:cash,payment:debit_cards,payment:mastercard,payment:visa,payment:credit_cards,wheelchair:description,check_date:opening_hours,opening_hours:signed,asset_ref,cost:coffee,local_ref,towards,highchair,brand:en,brand:fr,official_name:en,official_name:fr,addr:housename,place_of_worship,fee:conditional,diet:vegan,iata,traffic_calming,maxheight,designation,wifi,shop_1,shop_2,name:es,street_food,opening_hours:url,microbrewery,reservation,not:name,brewery,fast_food,theatre:genre,name:ur,addr:street:fr,url,opening_hours:comment,cargo,park_ride,start_date,self_service,passenger_information_display,kerb,type,name:ar,Routes,rooms,disused:amenity,brand:short,not:network:wikidata,was:highway,lcn,lgbtq,diet:halal,safety:mask:covid19,street_vendor,leaf_cycle,leaf_type,payment:coins,payment:cryptocurrencies,payment:electronic_purses,payment:notes,artist_name,inscription,inscription:fr,mapillary_1,mapillary_2,brand:zh-Hans,brand:zh-Hant,name:zh-Hans,name:zh-Hant,facebook,office,changing_table,not:operator:wikidata,display,was:amenity,attraction,service_times,stroller,check_date:diet:vegetarian,craft,cocktails,drink:coffee,healthcare:counselling,dance:teaching,min_age,contact:phone,contact:website,brand:website,not:brand:wikidata,organic,ele,opening_hours:covid19,height,playground,diet:gluten_free,diet:kosher,diet:nut_free,theatre:type,location,name_1,product,brand:ko,compounding,medical_service:immunizations,sample_collection,vaccination,addr:floor,abandoned,aerialway,construction_year,manufacturer,short_name:en,short_name:fr,payment:apple_pay,payment:american_express,payment:app,payment:cards,payment:contactless,payment:diners_club,payment:discover_card,payment:google_pay,payment:jcb,payment:mastercard_contactless,payment:paypal,payment:visa_debit,building:levels,drink:tea,place,wetland,dog,landuse,water,building,capacity:disabled,club,basin,intermittent,golf,salt,playground:theme,maxstay,attribution,tidal,government,max_level,min_level,internet_access:operator,building:start_date,building:colour,building:material,boat,swimming_pool,service:bicycle:retail,roof:levels,foot,roof:colour,grades,golf:course,orientation,access:conditional,charge,room,barrier,source:url,roof:shape,smoothness,training,vegetarian,opening_hours:drive_through,old_website,mobile,residential,ref:facility,area,origin,isced:2011:level,school:gender,heritage,heritage:operator,heritage:website,hsmbc:criteria,hsmbc:inscription_date,ref:hpc,boundary,police,building:part,museum,note:opening_hours,building:levels:underground,alt_name_1,diocese,roof:material,source:height,name:hr,basilica,ref:hsmbc,disused,note:addr,note:name,capacity:charging,bicycle,width,winter_service,parking:condition:area,parking:condition:area:customers,roof:orientation,closed,lock,lock_name,waterway,end_date,source_ref:url,landcover,name:etymology:wikidata,name:lv,check_date:fee,outdoor,ownership,unit,museum_type,fence_height,language:en,name:sr,llbo,fence_type,spaces:disabled,pedagogy,owner,destroyed:building,denomination:wikidata,name:vi,email2,instagram,capacity:parent,capacity:women,phone:tollfree,horse,motor_vehicle,landscape_architect,parts,contact:fax,contact:linkedin,contact:youtube,ref:AEFE,tunnel,protect_class,name:wuu,name:zh-Latn-pinyin,ft_link,was:name,health_specialty:physiotherapy,donut,construction,segregated,changing_table:location,construction:public_transport,proposed:public_transport,proposed:railway,cycling,max_age,colour,monument,lanes,check_date:maxstay,description:es,comment,latitude,longitude
,,True Loaf Bread Company,,,,,,,,,,,,,,,,,,573,Gladstone Avenue,,,,http://www.trueloaf.ca/,,,,,,,,,,,,,,,,,,,,,,,,K1R 5P2,,,+1-613-680-4178,,,Tu-Fr 07:00-18:00; Sa 07:00-16:00,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trueloaf@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4095095,-75.700639
,,Bagel -Bagel,,,,,,,,,,,,,,,,,,1616,Michael Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-613-745-8998,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4093831,-75.62549
,,Honey Hi,,City of Ottawa,,,,,298277035093753,,,,,,,,,,,422,Bank Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4124307,-75.6939914
,,Rock Junction,,City of Ottawa,,,,,,,,,,,,,,,,151,Rideau Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4270987,-75.6901022
,,Georges Meatshop,,,,,,,,,,,,,,,,,,3681,Innes Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4503601,-75.5189506
,,Hintonburg Market,,,,,,,1124547664711450,,,,,,,,,,,1059,Wellington Street West,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,Mo-Fr 08:00-20:00; Sa-Su 09:00-19:00,butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4040017,-75.7246381
,,Goody Mart,,,,,,,,,,,,,,,,,,593,Bank Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4076792,-75.6908805
,,BB Co,,,,,,,,,,,,,,,,,,31,York Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4279809,-75.6938784
,,Première moisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4217792,-75.6836514
,,Urban Outfitters,,,,,,,,,,,,,,,,,,135,Rideau Street,,,,,Urban Outfitters,Q3552193,en:Urban Outfitters,,,,,,,,,,,,,,,,,,,limited,,,,,,,,Mo-Sa 10:00-21:00; Su 11:00-19:00,clothes,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4267939,-75.6908427
,,Le Spot,,,,,,,,,,,,,,,,,,107,Rideau Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4264739,-75.6915587
,,Little Jo Berry's Bakery,,,,,,,854107668787099,,,,,,,,,,,1303,Wellington Street West,cafe,,,https://www.littlejoberrys.com/,,,,,,,,,,,,,,,,,,,,,,yes,,,,,+1-613-761-8000,,,Tu-Sa 08:00-17:00,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3990103,-75.7358391
,,Milk Shop,,,,,,,,,,,,,,,,,,45,William Street,,,,https://milkshop.ca/,,,,,,,,,,,,,,,,,,,,,,yes,,,,,+1-613-789-6455,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,closed for fire,,,,,,,,,,,,,,,,,,,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4277642,-75.6920734
,,Giant Tiger,,,,,,,,,,,,,,,,,,2480,Walkley Road,,,,,Giant Tiger,Q5558429,en:Giant Tiger,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,department_store,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3919743,-75.6083828
,,Dominique Levesque Bridal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3858201,-75.7341228
,,Choux Atelier,,,,,,,,,,,,,,,,,,224,Queen Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4203169,-75.7010371
,,Quichua World Market,,,,,,,,,,,,,,,,,,55,ByWard Market Square,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Ottawa,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.427608,-75.6922149
,,Eclection,,,,,,,,,,,,,,,,,,55,ByWard Market Square,,,,https://eclection.ca/,,,,,,,,,,,,,,,,,,,,,,,Ottawa,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4275637,-75.6921656
,,Tickled Pink,,,,,,,,,,,,,,,,,,55,ByWard Market Square,,,,,,,,,,,,,,,,,,,,,,,,,,,Ottawa,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4275188,-75.6921201
,,Bentons,,,,,,,,,,,,,,,,,,240,Sparks Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4206301,-75.7019616
,,Elisa G.,,,,,,,,,,,,,,,,,,240,Sparks Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4206602,-75.7018827
,,Hoda Fashion Store,,,,,,,,,,,,,,,,,,2255,Carling Avenue,,,,https://www.carlingflowers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3686538,-75.7747456
,,Milan Kid's Boutique,,,,,,,,,,,,,,,,,,1146,Bank Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3931345,-75.6828722
,,The Clothes Secret,,,,,,,296847325507113,,,,,,,,,,,1134,Bank Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,women,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3932167,-75.6829527
