rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,link,furnishing,availability_date,smoking,cats,dogs
548861,Spruce Grove,Alberta,92 Longview Drive,53.56648,-113.88828,Long Term,Townhouse,2050,3 Beds,2.5,1619,/ab/spruce-grove/rentals/townhouse/3-bedrooms/pet-friendly/548861,Unfurnished,Immediate,Non-Smoking,True,True
571757,Spruce Grove,Alberta,92 Longview Drive,53.566581947797,-113.891884888916,Long Term,Townhouse,1800,2 Beds,2,,/ab/spruce-grove/rentals/townhouse/2-bedrooms/spruce-village/non-smoking/571757,Unfurnished,July 01,Non-Smoking,False,False
572302,Spruce Grove,Alberta,30 Tenor Link,53.55391,-113.87119,Long Term,House,2300,3 Beds,2.5,1770,/ab/spruce-grove/rentals/house/3-bedrooms/spruce-village/non-smoking/572302,Unfurnished,July 01,Non-Smoking,False,False
561494,Spruce Grove,Alberta,1287 McLeod Avenue,53.5434973,-113.8650694,Long Term,Townhouse,1900,2 Beds,2.5,1098,/ab/spruce-grove/rentals/townhouse/2-bedrooms/easton/non-smoking/561494,Unfurnished,July 01,Non-Smoking,False,False
570911,Spruce Grove,Alberta,404 Pioneer Road,53.5617798,-113.8604234,Long Term,Main Floor,1825,3 Beds,2.5,,/ab/spruce-grove/rentals/main-floor/3-bedrooms/sprucewoods-villa/pet-friendly/570911,Unfurnished,July 01,Non-Smoking,True,True
570910,Spruce Grove,Alberta,404 Pioneer Road,53.5617798,-113.8604234,Long Term,Basement,1225,1 Bed,1,,/ab/spruce-grove/rentals/basement/1-bedroom/sprucewoods-villa/pet-friendly/570910,Unfurnished,July 01,Non-Smoking,True,True
572171,Spruce Grove,Alberta,386 Pioneer Road,53.56118,-113.86023,Long Term,Main Floor,1745,3 Beds,2.5,,/ab/spruce-grove/rentals/main-floor/3-bedrooms/spruce-village/pet-friendly/572171,Unfurnished,July 01,Non-Smoking,True,True
570952,Spruce Grove,Alberta,388 Pioneer Road,53.56124,-113.86024,Long Term,Main Floor,1745,3 Beds,2.5,,/ab/spruce-grove/rentals/main-floor/3-bedrooms/sprucewoods-villa/pet-friendly/570952,Unfurnished,July 01,Non-Smoking,True,True
530373,Spruce Grove,Alberta,41 Ventura Street,53.5594979,-113.8846642,12 months,Duplex,1850,3 Beds,1.5,1100,/ab/spruce-grove/rentals/duplex/3-bedrooms/pet-friendly/530373,Unfurnished,July 01,Non-Smoking,True,True
569062,Spruce Grove,Alberta,122 Church Road,53.5430044,-113.9069754,Long Term,Basement,1200,2 Beds,1,,/ab/spruce-grove/rentals/basement/2-bedrooms/renwyck/pet-friendly/569062,Unfurnished,July 01,Non-Smoking,True,True
351456,Spruce Grove,Alberta,Millgrove,53.544757,-113.9207759,Negotiable,House,1800,3 Beds,2,1450,/ab/spruce-grove/rentals/house/3-bedrooms/millgrove/pet-friendly/351456,Unfurnished,August 01,Non-Smoking,True,True
557930,Spruce Grove,Alberta,50 Heatherglen Drive,53.5538836,-113.9273328,Long Term,Apartment,2000,2 Beds,2,1134,/ab/spruce-grove/rentals/apartment/1-bedroom/pet-friendly/557930,Unfurnished,Call for Availability,Non-Smoking,True,True
557930,Spruce Grove,Alberta,50 Heatherglen Drive,53.5538836,-113.9273328,Long Term,Apartment,1500,1 Bed,1,,/ab/spruce-grove/rentals/apartment/1-bedroom/pet-friendly/557930,Unfurnished,Call for Availability,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,2000,3 Beds,2.5,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,1150,1 Bed,1,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,Immediate,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,2000,3 Beds,2.5,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,1150,1 Bed,1,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,Immediate,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,2000,3 Beds,2.5,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,1150,1 Bed,1,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,2000,3 Beds,2.5,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,1150,1 Bed,1,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,Immediate,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,2000,3 Beds,2.5,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,1150,1 Bed,1,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,2000,3 Beds,2.5,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,No Vacancy,Non-Smoking,True,True
569168,Spruce Grove,Alberta,Renwyck Place,53.549886885581,-113.854322649707,Long Term,Townhouse,1150,1 Bed,1,,/ab/spruce-grove/rentals/townhouse/1-bedroom/renwyck/pet-friendly/569168,Unfurnished,Immediate,Non-Smoking,True,True
560629,St. Albert,Alberta,130 Element Dr NW,53.6741018,-113.6351295,Long Term,Townhouse,2895,3 Beds,2.5,1560,/ab/st-albert/rentals/townhouse/3-bedrooms/pet-friendly/560629,Unfurnished,Immediate,Non-Smoking,True,True
560629,St. Albert,Alberta,130 Element Dr NW,53.6741018,-113.6351295,Long Term,Townhouse,2495,3 Beds,2.5,1560,/ab/st-albert/rentals/townhouse/3-bedrooms/pet-friendly/560629,Unfurnished,Immediate,Non-Smoking,True,True
560629,St. Albert,Alberta,130 Element Dr NW,53.6741018,-113.6351295,Long Term,Townhouse,2695,3 Beds,2.5,1560,/ab/st-albert/rentals/townhouse/3-bedrooms/pet-friendly/560629,Unfurnished,Immediate,Non-Smoking,True,True
333577,St. Albert,Alberta,20 AND 22 Nevada Place,53.6397935,-113.6730457,Long Term,Apartment,1600,2 Beds,1,861,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/333577,Unfurnished,Immediate,Non-Smoking,True,True
454505,St. Albert,Alberta,10 Vandelor Road,53.6386528,-113.6705714,Long Term,Apartment,2042,3 Beds,2,1040,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/454505,Unfurnished,July 01,Non-Smoking,True,True
454505,St. Albert,Alberta,10 Vandelor Road,53.6386528,-113.6705714,Long Term,Apartment,1786,2 Beds,2,895,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/454505,Unfurnished,Immediate,Non-Smoking,True,True
572582,St. Albert,Alberta,14 Hansen Close,53.6108262,-113.6248692,Short Term,House,5800,3 Beds,3,2100,/ab/st-albert/rentals/house/3-bedrooms/pet-friendly/572582,Furnished,Immediate,Non-Smoking,True,True
288140,St. Albert,Alberta,1 Vandelor Road,53.630475,-113.625642,Long Term,Apartment,1850,2 Beds,2,897,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/288140,Unfurnished,Immediate,Smoke Free Building,True,True
288140,St. Albert,Alberta,1 Vandelor Road,53.630475,-113.625642,Long Term,Apartment,1650,1 Bed,1,638,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/288140,Unfurnished,June 30,Smoke Free Building,True,True
288140,St. Albert,Alberta,1 Vandelor Road,53.630475,-113.625642,Long Term,Apartment,2070,3 Beds,2,1118,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/288140,Unfurnished,Immediate,Smoke Free Building,True,True
572111,St. Albert,Alberta,Elko Bend,53.6780343,-113.6347569,Long Term,Duplex,2850,3 Beds,2.5,1620,/ab/st-albert/rentals/duplex/3-bedrooms/non-smoking/572111,Unfurnished,Immediate,Non-Smoking,False,False
571890,St. Albert,Alberta,29 Grenfell Avenue,53.6185418,-113.6345239,Long Term,Basement,1500,1 Bed,1,1000,/ab/st-albert/rentals/basement/1-bedroom/pet-friendly/571890,Unfurnished,Immediate,Non-Smoking,True,False
570936,St. Albert,Alberta,81 Estate Way East,53.6902253,-113.5817702,Long Term,House,5500,4 Beds,3.5,3800,/ab/st-albert/rentals/house/4-bedrooms/pet-friendly/570936,Unfurnished,Immediate,Non-Smoking,True,True
411812,St. Albert,Alberta,20 Circle Drive,53.6466506,-113.5720629,Negotiable,Storage,150,,,,/ab/st-albert/rentals/storage/non-smoking/411812,Unfurnished,Immediate,Non-Smoking,,
524322,St. Albert,Alberta,41 Akins Drive,53.6302473,-113.5917007,Long Term,Apartment,1600,2 Beds,1.5,1000,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/524322,Unfurnished,Immediate,,True,True
434619,St. Albert,Alberta,600 Bellerose Drive,53.6672511,-113.6065147,Long Term,Townhouse,1800,2 Beds,2,1094,/ab/st-albert/rentals/townhouse/2-bedrooms/pet-friendly/434619,Unfurnished,Immediate,Non-Smoking,False,True
434619,St. Albert,Alberta,600 Bellerose Drive,53.6672511,-113.6065147,Long Term,Townhouse,2250,3 Beds,2.5,1390,/ab/st-albert/rentals/townhouse/2-bedrooms/pet-friendly/434619,Unfurnished,Immediate,Non-Smoking,False,True
487385,St. Albert,Alberta,17 Sheridan Dr,53.6254668,-113.6137838,Long Term,Basement,1350,1 Bed,1,1000,/ab/st-albert/rentals/basement/1-bedroom/non-smoking/487385,Unfurnished,Immediate,Non-Smoking,False,False
479450,St. Albert,Alberta,96 Grosvenor Blvd,53.617544,-113.625967,Long Term,Apartment,1547,2 Beds,1,750,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/479450,Unfurnished,Immediate,Non-Smoking,True,True
479450,St. Albert,Alberta,96 Grosvenor Blvd,53.617544,-113.625967,Long Term,Apartment,1935,3 Beds,2,1000,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/479450,Unfurnished,June 22,Non-Smoking,True,True
512920,St. Albert,Alberta,187 Grandin Village,53.6186387,-113.6420419,Long Term,Room For Rent,780,1 Bed,1,1200,/ab/st-albert/rentals/shared/1-bedroom/furnished/512920,Furnished,Immediate,Non-Smoking,False,False
371395,St. Albert,Alberta,75 Mission Avenue,53.6338325,-113.6399443,Negotiable,Apartment,1175,2 Beds,1,925 sq ft,/ab/st-albert/rentals/apartment/2-bedrooms/non-smoking/371395,Unfurnished,Immediate,Non-Smoking,False,False
371395,St. Albert,Alberta,75 Mission Avenue,53.6338325,-113.6399443,Negotiable,Apartment,1275,3 Beds,1,1100,/ab/st-albert/rentals/apartment/2-bedrooms/non-smoking/371395,Unfurnished,Immediate,Non-Smoking,False,False
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1466,2 Beds,1,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,July 01,Non-Smoking,False,True
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1506,2 Beds,2,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,Immediate,Non-Smoking,False,True
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1635,2 Beds,2,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,Immediate,Non-Smoking,False,True
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1467,2 Beds,1,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,Immediate,Non-Smoking,False,True
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1519,2 Beds,1,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,Immediate,Non-Smoking,False,True
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1744,2 Beds,2,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,Immediate,Non-Smoking,False,True
338071,St. Albert,Alberta,65 Elements Drive North,53.6698607,-113.6321758,Long Term,Apartment,1749,2 Beds,2,,/ab/st-albert/rentals/apartment/2-bedrooms/pet-friendly/338071,Unfurnished,Immediate,Non-Smoking,False,True
486840,St. Albert,Alberta,2 Eldon Court,53.666727,-113.6111539,Long Term,Basement,1350,1 Bed,1,950,/ab/st-albert/rentals/basement/1-bedroom/non-smoking/486840,Unfurnished,Immediate,Non-Smoking,False,False
571431,St. Albert,Alberta,52 Jensen Lakes Boulevard,53.6650607,-113.6392502,Long Term,Townhouse,2800,3 Beds,2.5,,/ab/st-albert/rentals/townhouse/3-bedrooms/pet-friendly/571431,Unfurnished,June 15,Non-Smoking,False,True
518193,St. Albert,Alberta,4 Grange Dr,53.62048,-113.617624,Long Term,Apartment,1403,1 Bed,1,750,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/518193,Unfurnished,July 09,Non-Smoking,True,False
518193,St. Albert,Alberta,4 Grange Dr,53.62048,-113.617624,Long Term,Apartment,1472,1 Bed,1,795,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/518193,Unfurnished,June 18,Non-Smoking,True,False
289578,St. Albert,Alberta,500 Rivercrest Cres.,53.640173,-113.622622,Long Term,Apartment,1289,1 Bed,1,736,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/289578,Unfurnished,July 14,Non-Smoking,True,True
289578,St. Albert,Alberta,500 Rivercrest Cres.,53.640173,-113.622622,Long Term,Apartment,1549,2 Beds,1,909,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/289578,Unfurnished,July 14,Non-Smoking,True,True
289578,St. Albert,Alberta,500 Rivercrest Cres.,53.640173,-113.622622,Long Term,Apartment,1699,3 Beds,1,1190,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/289578,Unfurnished,July 14,Non-Smoking,True,True
289578,St. Albert,Alberta,500 Rivercrest Cres.,53.640173,-113.622622,Long Term,Apartment,1619,3 Beds,1,1082,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/289578,Unfurnished,June 21,Non-Smoking,True,True
289578,St. Albert,Alberta,500 Rivercrest Cres.,53.640173,-113.622622,Long Term,Apartment,1789,2 Beds,1,1090,/ab/st-albert/rentals/apartment/1-bedroom/pet-friendly/289578,Unfurnished,July 14,Non-Smoking,True,True
428566,St. Albert,Alberta,16 Livingstone Crescent,53.6509426,-113.639498,Long Term,Basement,1700,3 Beds,1,1151,/ab/st-albert/rentals/basement/3-bedrooms/pet-friendly/428566,Unfurnished,June 26,Non-Smoking,True,True
570983,St. Albert,Alberta,44 Birch Drive,53.6365597,-113.6170855,Long Term,House,1800,3 Beds,1,,/ab/st-albert/rentals/house/3-bedrooms/non-smoking/570983,Unfurnished,June 30,Non-Smoking,False,False
539476,St. Albert,Alberta,,53.6245729,-113.6114092,Long Term,Main Floor,1800,3 Beds,1,1000,/ab/st-albert/rentals/main-floor/3-bedrooms/non-smoking/539476,Unfurnished,July 01,Non-Smoking,False,False
549694,St. Albert,Alberta,36 Akins Drive,53.6298391,-113.593258,Long Term,Basement,1350,2 Beds,1,1000,/ab/st-albert/rentals/basement/2-bedrooms/pet-friendly/549694,Unfurnished,July 01,Non-Smoking,True,True
570555,St. Albert,Alberta,39 Gordon Crescent,53.61523,-113.6217337,Long Term,Main Floor,1500,3 Beds,1,,/ab/st-albert/rentals/main-floor/3-bedrooms/pet-friendly/570555,Unfurnished,July 01,Non-Smoking,True,True
495883,St. Albert,Alberta,52/53- 50 Edinburgh Court North,53.67336,-113.6285,Long Term,Duplex,2750,3 Beds,2.5,1575,/ab/st-albert/rentals/duplex/3-bedrooms/pet-friendly/495883,Unfurnished,July 16,Non-Smoking,True,True
347016,St. Albert,Alberta,20 Norman Court,53.644775,-113.668022,Long Term,Townhouse,2495,3 Beds,2.5,1270,/ab/st-albert/rentals/townhouse/3-bedrooms/non-smoking/347016,Unfurnished,August 01,Non-Smoking,False,False
568503,St. Albert,Alberta,20 Executive Way North,53.6705081,-113.6203309,Negotiable,Basement,1575,1 Bed,1,1200,/ab/st-albert/rentals/basement/1-bedroom/furnished/568503,Furnished,Call for Availability,Non-Smoking,False,False
292348,St. Paul,Alberta,4909 55th Ave / 4921-55th Ave,53.9963854,-111.2957944,Long Term,Apartment,1075,2 Beds,1,0,/ab/st-paul/rentals/apartment/2-bedrooms/pet-friendly/292348,Unfurnished,July 12,Non-Smoking,True,True
292347,St. Paul,Alberta,5609 5617 5627 51st Ave,53.9923521,-111.3151034,Long Term,Apartment,1090,2 Beds,1,0,/ab/st-paul/rentals/apartment/2-bedrooms/pet-friendly/292347,Unfurnished,July 12,Non-Smoking,True,True
572568,Stony Plain,Alberta,4309 33rd Street,53.538766,-113.9755757,Long Term,House,1800,2 Beds,2,736,/ab/stony-plain/rentals/house/2-bedrooms/572568,Unfurnished,Immediate,,False,False
564498,Stony Plain,Alberta,"1 - 61 Brickyard Drive - 1, Stony Plain, AB T7Z 1C3",53.5271218,-114.0185112,Long Term,Duplex,1800,3 Beds,2.5,,/ab/stony-plain/rentals/duplex/3-bedrooms/non-smoking/564498,Unfurnished,Immediate,Non-Smoking,False,False
564490,Stony Plain,Alberta,"2 - 51 Brickyard Drive - 2, Stony Plain, AB T7Z 1C3",53.5271218,-114.0185112,Long Term,Condo Unit,1000,1 Bed,1,,/ab/stony-plain/rentals/condo/1-bedroom/non-smoking/564490,Unfurnished,Immediate,Non-Smoking,False,False
569171,Stony Plain,Alberta,2 Campbell Crescent East,53.5250963,-113.9932249,Long Term,Main Floor,1800,2 Beds,1,1000,/ab/stony-plain/rentals/main-floor/2-bedrooms/non-smoking/569171,Unfurnished,Immediate,Non-Smoking,False,False
570765,Stony Plain,Alberta,4310 33 Street,53.5390086,-113.9770534,Long Term,Apartment,1475,2 Beds,2,,/ab/stony-plain/rentals/apartment/2-bedrooms/pet-friendly/570765,Unfurnished,Immediate,Non-Smoking,True,True
570635,Stony Plain,Alberta,4915 A 51 Avenue,53.5289303,-114.0059275,Long Term,Condo Unit,1200,2 Beds,1,,/ab/stony-plain/rentals/condo/2-bedrooms/non-smoking/570635,Unfurnished,Immediate,Non-Smoking,False,False
566392,Stony Plain,Alberta,AB-628,53.503708134495,-113.983407826025,Long Term,Main Floor,3000,3 Beds,3,1500,/ab/stony-plain/rentals/main-floor/3-bedrooms/pet-friendly/566392,Unfurnished,Immediate,Non-Smoking,True,True
570499,Stony Plain,Alberta,4309 33rd Street,53.538766,-113.9755757,Long Term,Condo Unit,1600,2 Beds,2,756,/ab/stony-plain/rentals/condo/2-bedrooms/non-smoking/570499,Unfurnished,Immediate,Non-Smoking,False,False
265122,Stony Plain,Alberta,151 Brookview Way,53.5350656,-113.9795454,Long Term,House,1899,3 Beds,1.5,1500,/ab/stony-plain/rentals/house/3-bedrooms/pet-friendly/265122,Unfurnished,July 01,Non-Smoking,True,True
569725,Stony Plain,Alberta,4309 33 Street,53.538766,-113.9755757,Long Term,Condo Unit,1600,2 Beds,2,790,/ab/stony-plain/rentals/condo/2-bedrooms/pet-friendly/569725,Unfurnished,July 01,Smoking Allowed,True,False
501202,Stony Plain,Alberta,20 South Creek Wynd,53.525513,-113.9696843,6 months,Duplex,2000,3 Beds,2.5,1438,/ab/stony-plain/rentals/duplex/3-bedrooms/non-smoking/501202,Unfurnished,July 01,Non-Smoking,False,False
565316,Stony Plain,Alberta,5006 53 Avenue,53.5265624,-114.007832,Long Term,Apartment,1500,2 Beds,1,0,/ab/stony-plain/rentals/apartment/2-bedrooms/pet-friendly/565316,Unfurnished,August 15,Non-Smoking,True,True
565791,Stony Plain,Alberta,,53.509667,-114.0012718,Negotiable,Duplex,2400,3 Beds,2.5,1550,/ab/stony-plain/rentals/duplex/3-bedrooms/pet-friendly/565791,Unfurnished,Negotiable,Non-Smoking,True,True
466447,Strathmore,Alberta,250082,51.112720838973,-113.076924035132,Long Term,House,2100,3 Beds,1,1400,/ab/strathmore/rentals/house/3-bedrooms/pet-friendly/466447,Unfurnished,Immediate,Non-Smoking,True,True
489147,Strathmore,Alberta,7 Bayside Place,51.0544579,-113.390375,Long Term,Townhouse,1800,2 Beds,1,842,/ab/strathmore/rentals/townhouse/2-bedrooms/non-smoking/489147,Unfurnished,Immediate,Non-Smoking,False,False
438014,Strathmore,Alberta,,51.0391191,-113.2839648,Negotiable,Mobile,1500,2 Beds,1,single wide,/ab/strathmore/rentals/mobile/2-bedrooms/non-smoking/438014,Unfurnished,Immediate,Non-Smoking,False,False
569665,Strathmore,Alberta,227 3 Avenue,51.0415873,-113.3964318,Long Term,Townhouse,1900,3 Beds,3,1275,/ab/strathmore/rentals/townhouse/3-bedrooms/non-smoking/569665,Unfurnished,Immediate,Non-Smoking,False,False
118548,Strathmore,Alberta,,51.0390272,-113.3944318,Long Term,Condo Unit,1700,3 Beds,2,1350,/ab/strathmore/rentals/condo/3-bedrooms/non-smoking/118548,Unfurnished,Immediate,Non-Smoking,False,False
566482,Strathmore,Alberta,,51.0611189,-113.3791446,Negotiable,Basement,900,1 Bed,1,,/ab/strathmore/rentals/basement/1-bedroom/non-smoking/566482,Unfurnished,Immediate,Non-Smoking,False,False
485541,Strathmore,Alberta,,51.0484607,-113.3896761,Long Term,Basement,1550,1 Bed,1,900,/ab/strathmore/rentals/basement/1-bedroom/non-smoking/485541,Unfurnished,Immediate,Non-Smoking,False,False
572480,Strathmore,Alberta,828 Brentwood Crescent,51.0577955,-113.3904747,Long Term,House,1600,3 Beds,1,1100,/ab/strathmore/rentals/house/3-bedrooms/pet-friendly/572480,Unfurnished,June 25,Negotiable,False,True
385282,Strathmore,Alberta,249 Centre Street,51.0496991,-113.388358,Long Term,Duplex,1550,3 Beds,1.5,,/ab/strathmore/rentals/duplex/3-bedrooms/non-smoking/385282,Unfurnished,July 01,Non-Smoking,False,False
571098,Strathmore,Alberta,324 4 Avenue,51.0400701,-113.3981968,Long Term,Condo Unit,1500,2 Beds,2,940,/ab/strathmore/rentals/condo/2-bedrooms/non-smoking/571098,Unfurnished,July 01,Non-Smoking,False,False
130694,Strathmore,Alberta,,51.0390343,-113.3911372,Long Term,Condo Unit,1600,3 Beds,1,970,/ab/strathmore/rentals/condo/3-bedrooms/non-smoking/130694,Unfurnished,July 01,Non-Smoking,False,False
382877,Strathmore,Alberta,228 6 Ave,51.039704,-113.3947654,Long Term,Condo Unit,1855,2 Beds,1,900,/ab/strathmore/rentals/condo/2-bedrooms/pet-friendly/382877,Unfurnished,July 01,Non-Smoking,True,True
570410,Strathmore,Alberta,341 Strathford Boulevard,51.0636855,-113.3833315,Long Term,House,2600,5 Beds,3,2200,/ab/strathmore/rentals/house/5-bedrooms/pet-friendly/570410,Unfurnished,July 01,Non-Smoking,False,True
359584,Strathmore,Alberta,103 Strathaven Drive,51.0601711,-113.3784543,Negotiable,Condo Unit,1450,2 Beds,1,794,/ab/strathmore/rentals/condo/2-bedrooms/non-smoking/359584,Unfurnished,July 01,Non-Smoking,False,False
304398,Strathmore,Alberta,,51.0378523,-113.4002873,Long Term,House,1800,5 Beds,3.5,,/ab/strathmore/rentals/house/5-bedrooms/non-smoking/304398,Unfurnished,July 15,Non-Smoking,False,False
475580,Strathmore,Alberta,307 3 Avenue,51.0412052,-113.3977842,Long Term,Townhouse,1950,3 Beds,1.5,1205,/ab/strathmore/rentals/townhouse/3-bedrooms/pet-friendly/475580,Unfurnished,July 31,Non-Smoking,True,True
12938,Strathmore,Alberta,,51.0399688,-113.4070954,Long Term,Townhouse,2000,3 Beds,1.5,Approx 1350,/ab/strathmore/rentals/townhouse/3-bedrooms/pet-friendly/12938,Unfurnished,August 01,Non-Smoking,True,True
536005,Strathmore,Alberta,319 2 Avenue,51.0418063,-113.3990232,Long Term,Condo Unit,2100,2 Beds,1,728,/ab/strathmore/rentals/condo/2-bedrooms/pet-friendly/536005,Unfurnished,August 01,Non-Smoking,True,True
564991,Strathmore,Alberta,233064 Range Road 245,50.9761151,-113.3309993,Long Term,Acreage,5995,5 Beds,2,1277.93,/ab/strathmore/rentals/acreage/5-bedrooms/pet-friendly/564991,Unfurnished,October 01,Non-Smoking,True,True
566784,Sundre,Alberta,,51.7940863,-114.6482045,Long Term,Main Floor,2300,3 Beds,2,1600,/ab/sundre/rentals/main-floor/3-bedrooms/non-smoking/566784,Negotiable,September 01,Non-Smoking,False,False
569826,Sylvan Lake,Alberta,5019 52 Street,52.3084158,-114.1017217,Long Term,House,1700,1 Bed,1,,/ab/sylvan-lake/rentals/house/1-bedroom/pet-friendly/569826,Furnished,Immediate,Non-Smoking,True,True
569822,Sylvan Lake,Alberta,5019 52 Street,52.3084158,-114.1017217,Long Term,House,1800,2 Beds,1,,/ab/sylvan-lake/rentals/house/2-bedrooms/pet-friendly/569822,Furnished,Immediate,Non-Smoking,True,True
548428,Sylvan Lake,Alberta,4402 48 Avenue,52.3077386,-114.0882887,Long Term,Parking Spot,540,,,,/ab/sylvan-lake/rentals/parking-spot/non-smoking/548428,Unfurnished,Immediate,Non-Smoking,,
406488,Sylvan Lake,Alberta,2 Crestview Blvd,52.294730829493,-114.0965160942,Long Term,Apartment,1858,2 Beds,1,858,/ab/sylvan-lake/rentals/apartment/2-bedrooms/pet-friendly/406488,Unfurnished,August 01,,True,True
406488,Sylvan Lake,Alberta,2 Crestview Blvd,52.294730829493,-114.0965160942,Long Term,Apartment,1908,2 Beds,2,953,/ab/sylvan-lake/rentals/apartment/2-bedrooms/pet-friendly/406488,Unfurnished,July 01,,True,True
555731,Sylvan Lake,Alberta,124 Crestview Boulevard,52.2926148,-114.0918581,Long Term,Townhouse,2040,3 Beds,2.5,1260,/ab/sylvan-lake/rentals/townhouse/3-bedrooms/non-smoking/555731,Unfurnished,July 01,Non-Smoking,False,False
570292,Sylvan Lake,Alberta,,52.31403,-114.116169,Long Term,House,1950,2 Beds,2,1400,/ab/sylvan-lake/rentals/house/2-bedrooms/pet-friendly/570292,Negotiable,July 01,Non-Smoking,True,True
571189,Sylvan Lake,Alberta,4132 Ryders Ridge Boulevard,52.2925899,-114.07835,Negotiable,Townhouse,2600,3 Beds,4,1600,/ab/sylvan-lake/rentals/townhouse/3-bedrooms/pet-friendly/571189,Negotiable,Negotiable,Non-Smoking,True,True
