rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,link,furnishing,availability_date,smoking,cats,dogs,nearestSchool,nearestPolice,restaurantCount,cemeteryCount,healthCareCount,communityCentreCount,placeOfWorshipCount,leisureCount,shopCount,tourismCount
496614,Edmonton,Alberta,823 Daniels Way Southwest,53.3988537,-113.5426144,Long Term,Apartment,1625.0,2 Beds,2,960,/ab/edmonton/rentals/apartment/1-bedroom/heritage-valley/pet-friendly/496614,Unfurnished,No Vacancy,Non-Smoking,True,True,9.786049816792689,13.251292445774729,5,0,0,0,0,2,0,0
496614,Edmonton,Alberta,823 Daniels Way Southwest,53.3988537,-113.5426144,Long Term,Apartment,1625.0,2 Beds,2,960,/ab/edmonton/rentals/apartment/1-bedroom/heritage-valley/pet-friendly/496614,Unfurnished,June 15,Non-Smoking,True,True,9.786049816792689,13.251292445774729,5,0,0,0,0,2,0,0
496614,Edmonton,Alberta,823 Daniels Way Southwest,53.3988537,-113.5426144,Long Term,Apartment,1655.0,2 Beds,2,960,/ab/edmonton/rentals/apartment/1-bedroom/heritage-valley/pet-friendly/496614,Unfurnished,July 01,Non-Smoking,True,True,9.786049816792689,13.251292445774729,5,0,0,0,0,2,0,0
496614,Edmonton,Alberta,823 Daniels Way Southwest,53.3988537,-113.5426144,Long Term,Apartment,1350.0,1 Bed,1,751,/ab/edmonton/rentals/apartment/1-bedroom/heritage-valley/pet-friendly/496614,Unfurnished,No Vacancy,Non-Smoking,True,True,9.786049816792689,13.251292445774729,5,0,0,0,0,2,0,0
496614,Edmonton,Alberta,823 Daniels Way Southwest,53.3988537,-113.5426144,Long Term,Apartment,1400.0,1 Bed,1,750,/ab/edmonton/rentals/apartment/1-bedroom/heritage-valley/pet-friendly/496614,Unfurnished,No Vacancy,Non-Smoking,True,True,9.786049816792689,13.251292445774729,5,0,0,0,0,2,0,0
288641,Edmonton,Alberta,10615 47 Ave. NW,53.484775,-113.505067,Long Term,Apartment,1529.0,1 Bed,1,913,/ab/edmonton/rentals/apartment/1-bedroom/empire-park/pet-friendly/288641,Unfurnished,July 13,Non-Smoking,True,False,2.7075193741747325,3.3857030599619073,67,0,27,0,0,9,8,1
288641,Edmonton,Alberta,10615 47 Ave. NW,53.484775,-113.505067,Long Term,Apartment,1769.0,2 Beds,1,1105,/ab/edmonton/rentals/apartment/1-bedroom/empire-park/pet-friendly/288641,Unfurnished,Immediate,Non-Smoking,True,False,2.7075193741747325,3.3857030599619073,67,0,27,0,0,9,8,1
288641,Edmonton,Alberta,10615 47 Ave. NW,53.484775,-113.505067,Long Term,Apartment,1719.0,2 Beds,1,1183,/ab/edmonton/rentals/apartment/1-bedroom/empire-park/pet-friendly/288641,Unfurnished,July 14,Non-Smoking,True,False,2.7075193741747325,3.3857030599619073,67,0,27,0,0,9,8,1
303670,Edmonton,Alberta,13660 38 Street,53.597716,-113.401141,Long Term,Apartment,1275.0,2 Beds,1,,/ab/edmonton/rentals/apartment/1-bedroom/clareview/pet-friendly/303670,Unfurnished,July 01,Non-Smoking,True,False,0.5073636750708734,1.3278615761515786,20,0,8,0,0,4,4,0
303670,Edmonton,Alberta,13660 38 Street,53.597716,-113.401141,Long Term,Apartment,1425.0,1 Bed,1.5,,/ab/edmonton/rentals/apartment/1-bedroom/clareview/pet-friendly/303670,Unfurnished,Immediate,Non-Smoking,True,False,0.5073636750708734,1.3278615761515786,20,0,8,0,0,4,4,0
255026,Edmonton,Alberta,3811/3815 107 Street,53.4743769,-113.508061,Long Term,Apartment,1150.0,1 Bed,1,,/ab/edmonton/rentals/apartment/1-bedroom/duggan/pet-friendly/255026,Unfurnished,August 01,Non-Smoking,True,False,3.8784012259333127,4.558709337459334,56,0,25,0,1,12,16,1
255026,Edmonton,Alberta,3811/3815 107 Street,53.4743769,-113.508061,Long Term,Apartment,1350.0,2 Beds,1,,/ab/edmonton/rentals/apartment/1-bedroom/duggan/pet-friendly/255026,Unfurnished,Immediate,Non-Smoking,True,False,3.8784012259333127,4.558709337459334,56,0,25,0,1,12,16,1
271878,Edmonton,Alberta,466 MacEwan Road SW,53.427564,-113.536821,Long Term,Apartment,1760.0,1 Bed,1,850,/ab/edmonton/rentals/apartment/1-bedroom/macewan/non-smoking/271878,Unfurnished,June 30,Smoke Free Building,False,False,6.891152777580029,10.064341056036332,4,0,2,0,0,0,1,0
271878,Edmonton,Alberta,466 MacEwan Road SW,53.427564,-113.536821,Long Term,Apartment,1995.0,2 Beds,2,1022,/ab/edmonton/rentals/apartment/1-bedroom/macewan/non-smoking/271878,Unfurnished,Immediate,Smoke Free Building,False,False,6.891152777580029,10.064341056036332,4,0,2,0,0,0,1,0
359929,Edmonton,Alberta,17916 78 Street NW,53.64205,-113.46598,Long Term,Apartment,1529.0,1 Bed,1,593,/ab/edmonton/rentals/apartment/1-bedroom/crystallina-nera/pet-friendly/359929,Unfurnished,July 01,Non-Smoking,True,True,2.3947275583511316,3.994952198268713,2,0,0,0,0,0,0,0
359929,Edmonton,Alberta,17916 78 Street NW,53.64205,-113.46598,Long Term,Apartment,1739.0,2 Beds,1,873,/ab/edmonton/rentals/apartment/1-bedroom/crystallina-nera/pet-friendly/359929,Unfurnished,Immediate,Non-Smoking,True,True,2.3947275583511316,3.994952198268713,2,0,0,0,0,0,0,0
359929,Edmonton,Alberta,17916 78 Street NW,53.64205,-113.46598,Long Term,Apartment,1749.0,2 Beds,1,961,/ab/edmonton/rentals/apartment/1-bedroom/crystallina-nera/pet-friendly/359929,Unfurnished,July 01,Non-Smoking,True,True,2.3947275583511316,3.994952198268713,2,0,0,0,0,0,0,0
359929,Edmonton,Alberta,17916 78 Street NW,53.64205,-113.46598,Long Term,Apartment,1719.0,2 Beds,1,894,/ab/edmonton/rentals/apartment/1-bedroom/crystallina-nera/pet-friendly/359929,Unfurnished,July 01,Non-Smoking,True,True,2.3947275583511316,3.994952198268713,2,0,0,0,0,0,0,0
303434,Edmonton,Alberta,14519/14525 92 Street,53.607945,-113.480369,Long Term,Apartment,1299.0,2 Beds,1,,/ab/edmonton/rentals/apartment/2-bedrooms/evansdale/pet-friendly/303434,Unfurnished,July 01,Non-Smoking,True,False,1.697711004781806,4.19020544182079,40,0,11,0,2,1,9,1
303434,Edmonton,Alberta,14519/14525 92 Street,53.607945,-113.480369,Long Term,Apartment,925.0,Studio,1,,/ab/edmonton/rentals/apartment/2-bedrooms/evansdale/pet-friendly/303434,Unfurnished,Immediate,Non-Smoking,True,False,1.697711004781806,4.19020544182079,40,0,11,0,2,1,9,1
509644,Edmonton,Alberta,7969 91 Avenue,53.5256641,-113.4537666,Long Term,Apartment,2050.0,3 Beds,2.5,1276,/ab/edmonton/rentals/apartment/1-bedroom/holyrood/pet-friendly/509644,Unfurnished,July 01,Non-Smoking,True,True,2.4810070899062557,3.0346387745418206,18,0,6,0,0,2,1,0
509644,Edmonton,Alberta,7969 91 Avenue,53.5256641,-113.4537666,Long Term,Apartment,1400.0,1 Bed,1,615,/ab/edmonton/rentals/apartment/1-bedroom/holyrood/pet-friendly/509644,Unfurnished,Immediate,Non-Smoking,True,True,2.4810070899062557,3.0346387745418206,18,0,6,0,0,2,1,0
275871,Edmonton,Alberta,9925 Jasper Ave NW,53.5410853,-113.4883582,Long Term,Apartment,1210.0,Studio,1,453,/ab/edmonton/rentals/apartment/1-bedroom/downtown/non-smoking/275871,Unfurnished,June 30,Smoke Free Building,False,False,0.2021349293288416,1.531479744269638,148,0,15,0,2,3,11,17
275871,Edmonton,Alberta,9925 Jasper Ave NW,53.5410853,-113.4883582,Long Term,Apartment,1410.0,1 Bed,1,622,/ab/edmonton/rentals/apartment/1-bedroom/downtown/non-smoking/275871,Unfurnished,Immediate,Smoke Free Building,False,False,0.2021349293288416,1.531479744269638,148,0,15,0,2,3,11,17
275871,Edmonton,Alberta,9925 Jasper Ave NW,53.5410853,-113.4883582,Long Term,Apartment,1700.0,2 Beds,1,840,/ab/edmonton/rentals/apartment/1-bedroom/downtown/non-smoking/275871,Unfurnished,Immediate,Smoke Free Building,False,False,0.2021349293288416,1.531479744269638,148,0,15,0,2,3,11,17
352857,Edmonton,Alberta,9810 105 St NW,53.536096,-113.5015692,Long Term,Apartment,1480.0,1 Bed,1,600,/ab/edmonton/rentals/apartment/1-bedroom/downtown/non-smoking/352857,Unfurnished,June 30,Smoke Free Building,False,False,0.7437813676402849,1.729368127522865,127,0,18,0,1,2,4,17
352857,Edmonton,Alberta,9810 105 St NW,53.536096,-113.5015692,Long Term,Apartment,1800.0,2 Beds,1,888,/ab/edmonton/rentals/apartment/1-bedroom/downtown/non-smoking/352857,Unfurnished,Immediate,Smoke Free Building,False,False,0.7437813676402849,1.729368127522865,127,0,18,0,1,2,4,17
310199,Edmonton,Alberta,554 Millbourne Road East,53.4726613,-113.4459482,Long Term,Apartment,1225.0,1 Bed,1,,/ab/edmonton/rentals/apartment/1-bedroom/lee-ridge/pet-friendly/310199,Unfurnished,July 01,Smoking Allowed,True,False,5.140734234608842,5.723409549997805,7,0,10,0,0,0,1,0
310199,Edmonton,Alberta,554 Millbourne Road East,53.4726613,-113.4459482,Long Term,Apartment,1350.0,2 Beds,1,,/ab/edmonton/rentals/apartment/1-bedroom/lee-ridge/pet-friendly/310199,Unfurnished,Immediate,Smoking Allowed,True,False,5.140734234608842,5.723409549997805,7,0,10,0,0,0,1,0
567118,Edmonton,Alberta,2701 Maple Way NW,53.48011615256,-113.34800037567,Long Term,Apartment,1650.0,2 Beds,2,744,/ab/edmonton/rentals/apartment/2-bedrooms/maple-crest/pet-friendly/567118,Unfurnished,June 15,Non-Smoking,True,True,9.321094317266,10.507457466879885,1,0,1,0,0,0,0,0
567118,Edmonton,Alberta,2701 Maple Way NW,53.48011615256,-113.34800037567,Long Term,Apartment,1750.0,3 Beds,2,896,/ab/edmonton/rentals/apartment/2-bedrooms/maple-crest/pet-friendly/567118,Unfurnished,Immediate,Non-Smoking,True,True,9.321094317266,10.507457466879885,1,0,1,0,0,0,0,0
350538,Edmonton,Alberta,9140 144 Avenue,53.606296,-113.481492,Long Term,Apartment,1399.0,3 Beds,1.5,,/ab/edmonton/rentals/apartment/1-bedroom/northmount/pet-friendly/350538,Unfurnished,July 15,Non-Smoking,True,False,1.8912157167893808,4.031835980040827,36,0,8,0,2,0,8,1
350538,Edmonton,Alberta,9140 144 Avenue,53.606296,-113.481492,Long Term,Apartment,999.0,1 Bed,1,,/ab/edmonton/rentals/apartment/1-bedroom/northmount/pet-friendly/350538,Unfurnished,Immediate,Non-Smoking,True,False,1.8912157167893808,4.031835980040827,36,0,8,0,2,0,8,1
571086,Edmonton,Alberta,12832 205 Street Northwest,53.5876499,-113.67603,Long Term,Duplex,2500.0,3 Beds,2.5,1860,/ab/edmonton/rentals/duplex/3-bedrooms/trumpeter/pet-friendly/571086,Unfurnished,Immediate,Non-Smoking,True,True,6.001018192671828,7.43976729993945,0,0,0,0,0,0,0,0
571906,Edmonton,Alberta,9347 221 Street Northwest,53.5288808,-113.6984701,Long Term,House,2300.0,3 Beds,2.5,1444,/ab/edmonton/rentals/house/3-bedrooms/secord/pet-friendly/571906,Unfurnished,Immediate,Non-Smoking,True,True,5.327235656427863,9.774066663458543,3,0,1,0,0,2,0,0
294276,Edmonton,Alberta,17119 64 Ave. NW,53.500203,-113.619374,Long Term,Apartment,1249.0,1 Bed,1,636,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294276,Unfurnished,Immediate,Non-Smoking,True,True,3.184808105395747,8.328636657439302,13,0,4,0,1,8,4,2
294276,Edmonton,Alberta,17119 64 Ave. NW,53.500203,-113.619374,Long Term,Apartment,1429.0,2 Beds,1,824,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294276,Unfurnished,Immediate,Non-Smoking,True,True,3.184808105395747,8.328636657439302,13,0,4,0,1,8,4,2
288636,Edmonton,Alberta,10711 Saskatchewan Dr.,53.5232455,-113.5070034,Long Term,Apartment,1266.0,1 Bed,1,592,/ab/edmonton/rentals/apartment/1-bedroom/garneau/pet-friendly/288636,Unfurnished,July 07,Non-Smoking,True,True,1.3349573757768938,1.202066960049656,118,0,12,0,0,2,18,5
288636,Edmonton,Alberta,10711 Saskatchewan Dr.,53.5232455,-113.5070034,Long Term,Apartment,1606.0,2 Beds,1,845,/ab/edmonton/rentals/apartment/1-bedroom/garneau/pet-friendly/288636,Unfurnished,Immediate,Non-Smoking,True,True,1.3349573757768938,1.202066960049656,118,0,12,0,0,2,18,5
288636,Edmonton,Alberta,10711 Saskatchewan Dr.,53.5232455,-113.5070034,Long Term,Apartment,2083.0,3 Beds,1,1268,/ab/edmonton/rentals/apartment/1-bedroom/garneau/pet-friendly/288636,Unfurnished,July 14,Non-Smoking,True,True,1.3349573757768938,1.202066960049656,118,0,12,0,0,2,18,5
288636,Edmonton,Alberta,10711 Saskatchewan Dr.,53.5232455,-113.5070034,Long Term,Apartment,1139.0,Studio,1,406,/ab/edmonton/rentals/apartment/1-bedroom/garneau/pet-friendly/288636,Unfurnished,Immediate,Non-Smoking,True,True,1.3349573757768938,1.202066960049656,118,0,12,0,0,2,18,5
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,Long Term,Apartment,1309.0,1 Bed,1,900,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294278,Unfurnished,Immediate,Non-Smoking,True,False,3.4501106032588513,8.324737401882917,13,0,4,0,1,8,4,2
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,Long Term,Apartment,1499.0,2 Beds,1,1000,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294278,Unfurnished,July 14,Non-Smoking,True,False,3.4501106032588513,8.324737401882917,13,0,4,0,1,8,4,2
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,Long Term,Apartment,1649.0,3 Beds,1,1300,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294278,Unfurnished,July 14,Non-Smoking,True,False,3.4501106032588513,8.324737401882917,13,0,4,0,1,8,4,2
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,Long Term,Apartment,1699.0,3 Beds,1.5,1200,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294278,Unfurnished,June 24,Non-Smoking,True,False,3.4501106032588513,8.324737401882917,13,0,4,0,1,8,4,2
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,Long Term,Apartment,1409.0,1 Bed,1,900,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294278,Unfurnished,June 21,Non-Smoking,True,False,3.4501106032588513,8.324737401882917,13,0,4,0,1,8,4,2
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,Long Term,Apartment,1129.0,Studio,1,460,/ab/edmonton/rentals/apartment/1-bedroom/callingwood/pet-friendly/294278,Unfurnished,Immediate,Non-Smoking,True,False,3.4501106032588513,8.324737401882917,13,0,4,0,1,8,4,2
288629,Edmonton,Alberta,10020 115 St. NW,53.539478,-113.519977,Long Term,Apartment,1407.0,1 Bed,1,750,/ab/edmonton/rentals/apartment/1-bedroom/boardwalk/pet-friendly/288629,Unfurnished,July 01,Non-Smoking,True,True,0.8512271957790433,1.7421626100911607,116,0,22,0,1,4,11,10
288629,Edmonton,Alberta,10020 115 St. NW,53.539478,-113.519977,Long Term,Apartment,1629.0,2 Beds,1,950,/ab/edmonton/rentals/apartment/1-bedroom/boardwalk/pet-friendly/288629,Unfurnished,July 01,Non-Smoking,True,True,0.8512271957790433,1.7421626100911607,116,0,22,0,1,4,11,10
288629,Edmonton,Alberta,10020 115 St. NW,53.539478,-113.519977,Long Term,Apartment,1257.0,Studio,1,450,/ab/edmonton/rentals/apartment/1-bedroom/boardwalk/pet-friendly/288629,Unfurnished,Immediate,Non-Smoking,True,True,0.8512271957790433,1.7421626100911607,116,0,22,0,1,4,11,10
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,Long Term,Apartment,1394.0,1 Bed,1,771,/ab/edmonton/rentals/apartment/1-bedroom/bonnie-doon/pet-friendly/288683,Unfurnished,Immediate,Non-Smoking,True,False,2.1228387882855353,2.6740860100791357,19,0,6,0,0,2,1,0
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,Long Term,Apartment,1218.0,1 Bed,1,649,/ab/edmonton/rentals/apartment/1-bedroom/bonnie-doon/pet-friendly/288683,Unfurnished,July 14,Non-Smoking,True,False,2.1228387882855353,2.6740860100791357,19,0,6,0,0,2,1,0
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,Long Term,Apartment,1201.0,1 Bed,1,771,/ab/edmonton/rentals/apartment/1-bedroom/bonnie-doon/pet-friendly/288683,Unfurnished,June 23,Non-Smoking,True,False,2.1228387882855353,2.6740860100791357,19,0,6,0,0,2,1,0
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,Long Term,Apartment,1234.0,Studio,1,540,/ab/edmonton/rentals/apartment/1-bedroom/bonnie-doon/pet-friendly/288683,Unfurnished,August 14,Non-Smoking,True,False,2.1228387882855353,2.6740860100791357,19,0,6,0,0,2,1,0
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,Long Term,Apartment,1080.0,Studio,1,540,/ab/edmonton/rentals/apartment/1-bedroom/bonnie-doon/pet-friendly/288683,Unfurnished,July 14,Non-Smoking,True,False,2.1228387882855353,2.6740860100791357,19,0,6,0,0,2,1,0
288663,Edmonton,Alberta,3624 119 St. NW,53.471735,-113.53969,Long Term,Apartment,1369.0,1 Bed,1,644,/ab/edmonton/rentals/apartment/1-bedroom/westbrook-estate/pet-friendly/288663,Unfurnished,Immediate,Non-Smoking,True,True,2.9758841872771424,5.592016025700889,7,0,7,0,1,0,1,0
288663,Edmonton,Alberta,3624 119 St. NW,53.471735,-113.53969,Long Term,Apartment,1519.0,2 Beds,1,964,/ab/edmonton/rentals/apartment/1-bedroom/westbrook-estate/pet-friendly/288663,Unfurnished,July 01,Non-Smoking,True,True,2.9758841872771424,5.592016025700889,7,0,7,0,1,0,1,0
294279,Edmonton,Alberta,15503 87 Ave. NW,53.5193935,-113.5884839,Long Term,Apartment,1299.0,1 Bed,1,734,/ab/edmonton/rentals/apartment/1-bedroom/lynnwood/pet-friendly/294279,Unfurnished,June 18,Non-Smoking,True,False,1.7886937450570757,5.765850525076435,17,0,12,0,0,0,1,0
294279,Edmonton,Alberta,15503 87 Ave. NW,53.5193935,-113.5884839,Long Term,Apartment,1409.0,2 Beds,1,918,/ab/edmonton/rentals/apartment/1-bedroom/lynnwood/pet-friendly/294279,Unfurnished,June 24,Non-Smoking,True,False,1.7886937450570757,5.765850525076435,17,0,12,0,0,0,1,0
294279,Edmonton,Alberta,15503 87 Ave. NW,53.5193935,-113.5884839,Long Term,Apartment,1579.0,2 Beds,1,918,/ab/edmonton/rentals/apartment/1-bedroom/lynnwood/pet-friendly/294279,Unfurnished,June 30,Non-Smoking,True,False,1.7886937450570757,5.765850525076435,17,0,12,0,0,0,1,0
288681,Edmonton,Alberta,3741 16A Ave. NW,53.4449102,-113.40228,Long Term,Townhouse,1509.0,2 Beds,1,1175,/ab/edmonton/rentals/townhouse/2-bedrooms/crawford/pet-friendly/288681,Unfurnished,July 01,Non-Smoking,True,True,9.364104452818934,9.928389228982587,0,0,1,0,0,0,1,0
288681,Edmonton,Alberta,3741 16A Ave. NW,53.4449102,-113.40228,Long Term,Townhouse,1699.0,3 Beds,1,1175,/ab/edmonton/rentals/townhouse/2-bedrooms/crawford/pet-friendly/288681,Unfurnished,Immediate,Non-Smoking,True,True,9.364104452818934,9.928389228982587,0,0,1,0,0,0,1,0
288681,Edmonton,Alberta,3741 16A Ave. NW,53.4449102,-113.40228,Long Term,Townhouse,1799.0,3 Beds,1,1175,/ab/edmonton/rentals/townhouse/2-bedrooms/crawford/pet-friendly/288681,Unfurnished,Immediate,Non-Smoking,True,True,9.364104452818934,9.928389228982587,0,0,1,0,0,0,1,0
294284,Edmonton,Alberta,113-17139 69 Ave. NW,53.5063101,-113.6171564,Long Term,Apartment,1549.0,2 Beds,1,737,/ab/edmonton/rentals/apartment/2-bedrooms/callingwood/pet-friendly/294284,Unfurnished,Immediate,Non-Smoking,True,True,3.0717935886949577,7.778120298424127,13,0,4,0,1,5,4,0
288644,Edmonton,Alberta,13124 126 St. NW,53.5908066,-113.5397126,Long Term,Apartment,1299.0,1 Bed,1,775,/ab/edmonton/rentals/apartment/1-bedroom/athlone/pet-friendly/288644,Unfurnished,June 18,Non-Smoking,True,True,1.7380868284651063,1.072114812288943,36,0,6,0,0,1,9,0
289646,Edmonton,Alberta,9820 104 St. NW,53.536248,-113.499585,Long Term,Apartment,1578.0,2 Beds,1,1164,/ab/edmonton/rentals/apartment/2-bedrooms/downtown/pet-friendly/289646,Unfurnished,June 21,Non-Smoking,True,False,0.6335482439711,1.7262270050702815,126,0,16,0,1,2,4,18
289646,Edmonton,Alberta,9820 104 St. NW,53.536248,-113.499585,Long Term,Apartment,1672.0,2 Beds,1,1164,/ab/edmonton/rentals/apartment/2-bedrooms/downtown/pet-friendly/289646,Unfurnished,Immediate,Non-Smoking,True,False,0.6335482439711,1.7262270050702815,126,0,16,0,1,2,4,18
288649,Edmonton,Alberta,121 St.& 152 Ave.,53.6140362,-113.5304736,Long Term,Townhouse,1669.0,3 Beds,1,1200,/ab/edmonton/rentals/townhouse/3-bedrooms/caernarvon/pet-friendly/288649,Unfurnished,Immediate,Non-Smoking,True,True,3.8522861688408816,3.669933373382951,26,0,14,0,0,0,5,0
288633,Edmonton,Alberta,155 Royal Rd.,53.4822482,-113.5402311,Long Term,Apartment,1489.0,2 Beds,1,900,/ab/edmonton/rentals/apartment/2-bedrooms/aspen-gardens/pet-friendly/288633,Unfurnished,Immediate,Non-Smoking,True,True,2.6132450138362353,4.654936862870171,5,0,5,0,0,2,1,1
294270,Edmonton,Alberta,17104 75 Ave.,53.5068691,-113.6177004,Long Term,Apartment,1439.0,2 Beds,1,838,/ab/edmonton/rentals/apartment/2-bedrooms/callingwood/pet-friendly/294270,Unfurnished,Immediate,Non-Smoking,True,True,3.023282701485459,7.73716679537303,13,0,4,0,1,5,4,0
288673,Edmonton,Alberta,5314 Riverbend Rd.,53.4913832,-113.5788479,Long Term,Apartment,1489.0,2 Beds,1,958,/ab/edmonton/rentals/apartment/2-bedrooms/riverbend/pet-friendly/288673,Unfurnished,July 14,Non-Smoking,True,True,0.8160098177895713,6.073622161189589,2,0,1,0,0,2,0,2
566559,Edmonton,Alberta,11715 124 Street,53.5689401,-113.5356144,Long Term,Condo Unit,1100.0,1 Bed,1,700,/ab/edmonton/rentals/condo/1-bedroom/inglewood/pet-friendly/566559,Unfurnished,June 15,Non-Smoking,True,True,0.977861754949048,1.793020754284906,22,0,9,0,1,2,5,2
373527,Edmonton,Alberta,1828 Keene Crescent,53.4179015,-113.6173984,Long Term,Apartment,1958.0,3 Beds,2,1048,/ab/edmonton/rentals/apartment/1-bedroom/glenridding-heights/pet-friendly/373527,Unfurnished,July 04,Non-Smoking,True,True,7.7703016595765915,13.441488948192493,0,0,0,0,0,1,0,0
373527,Edmonton,Alberta,1828 Keene Crescent,53.4179015,-113.6173984,Long Term,Apartment,1458.0,1 Bed,1,627,/ab/edmonton/rentals/apartment/1-bedroom/glenridding-heights/pet-friendly/373527,Unfurnished,August 01,Non-Smoking,True,True,7.7703016595765915,13.441488948192493,0,0,0,0,0,1,0,0
373527,Edmonton,Alberta,1828 Keene Crescent,53.4179015,-113.6173984,Long Term,Apartment,1678.0,2 Beds,1,822,/ab/edmonton/rentals/apartment/1-bedroom/glenridding-heights/pet-friendly/373527,Unfurnished,June 15,Non-Smoking,True,True,7.7703016595765915,13.441488948192493,0,0,0,0,0,1,0,0
571873,Edmonton,Alberta,Heritage Valley,53.397931437945,-113.588628076196,Long Term,Basement,1550.0,1 Bed,1,,/ab/edmonton/rentals/basement/1-bedroom/heritage-valley/non-smoking/571873,Unfurnished,June 15,Non-Smoking,False,False,9.595519448401701,14.366960443834765,0,0,1,0,0,0,0,0
403340,Edmonton,Alberta,3711 Whitelaw Lane,53.4406537,-113.6113641,Long Term,Apartment,1649.0,2 Beds,1,,/ab/edmonton/rentals/apartment/2-bedrooms/windermere/pet-friendly/403340,Unfurnished,June 15,Non-Smoking,True,True,5.264372932018373,11.238279838488124,20,0,3,0,0,0,1,0
572067,Edmonton,Alberta,Hillview,53.4669195,-113.4329257,Long Term,Basement,1500.0,2 Beds,1,1170,/ab/edmonton/rentals/basement/2-bedrooms/hillview/non-smoking/572067,Unfurnished,June 15,Non-Smoking,False,False,6.186422109689266,6.750218821238689,13,0,14,0,0,2,1,0
570891,Edmonton,Alberta,Cy Becker,53.6305838,-113.4090269,Long Term,Main Floor,750.0,3 Beds,2.5,1800,/ab/edmonton/rentals/main-floor/3-bedrooms/cy-becker/non-smoking/570891,Unfurnished,June 15,Non-Smoking,False,False,3.1912521837941146,2.8872707615277333,14,0,1,0,0,1,0,0
491035,Edmonton,Alberta,2610 Maple Way,53.47687,-113.34911,Negotiable,Townhouse,1960.0,3 Beds,2.5,1510,/ab/edmonton/rentals/townhouse/3-bedrooms/maple-crest/pet-friendly/491035,Unfurnished,July 01,Non-Smoking,True,True,9.668040613796913,10.577911631934715,1,0,1,0,0,0,0,0
491035,Edmonton,Alberta,2610 Maple Way,53.47687,-113.34911,Long Term,Townhouse,1950.0,3 Beds,2.5,1510,/ab/edmonton/rentals/townhouse/3-bedrooms/maple-crest/pet-friendly/491035,Unfurnished,June 15,Non-Smoking,True,True,9.668040613796913,10.577911631934715,1,0,1,0,0,0,0,0
570271,Edmonton,Alberta,Walker,53.415373,-113.4209794,Long Term,Duplex,2400.0,4 Beds,2.5,1700,/ab/edmonton/rentals/duplex/4-bedrooms/walker/non-smoking/570271,Unfurnished,June 15,Non-Smoking,False,False,11.453376985788323,12.107099697582976,4,0,0,0,0,0,1,0
537033,Edmonton,Alberta,Walker,53.415373,-113.4209794,Long Term,House,2400.0,4 Beds,2.5,1700,/ab/edmonton/rentals/house/4-bedrooms/walker/non-smoking/537033,Unfurnished,June 15,Non-Smoking,False,False,11.453376985788323,12.107099697582976,4,0,0,0,0,0,1,0
415285,Edmonton,Alberta,10054 79 Avenue NW,53.5153189,-113.4910495,Long Term,Apartment,1399.0,Studio,1,,/ab/edmonton/rentals/apartment/1-bedroom/old-strathcona/pet-friendly/415285,Unfurnished,July 15,Non-Smoking,True,True,0.3171648324235649,0.32223830783140844,90,0,10,0,0,3,17,4
415285,Edmonton,Alberta,10054 79 Avenue NW,53.5153189,-113.4910495,Long Term,Apartment,1949.0,2 Beds,2,,/ab/edmonton/rentals/apartment/1-bedroom/old-strathcona/pet-friendly/415285,Unfurnished,July 15,Non-Smoking,True,True,0.3171648324235649,0.32223830783140844,90,0,10,0,0,3,17,4
415285,Edmonton,Alberta,10054 79 Avenue NW,53.5153189,-113.4910495,Long Term,Apartment,1649.0,1 Bed,1,,/ab/edmonton/rentals/apartment/1-bedroom/old-strathcona/pet-friendly/415285,Unfurnished,June 15,Non-Smoking,True,True,0.3171648324235649,0.32223830783140844,90,0,10,0,0,3,17,4
572319,Edmonton,Alberta,8311 76 Avenue Northwest,53.5120723,-113.4557072,Long Term,Condo Unit,1400.0,1 Bed,1,600,/ab/edmonton/rentals/condo/1-bedroom/avonmore/non-smoking/572319,Unfurnished,June 15,Non-Smoking,False,False,2.290150359950471,2.6685129028356043,16,0,6,0,0,1,2,0
